,Item Name,Price,Quantity,Image link
103,Lady Fish / Kane / Silver Whiting / கிளங்கான், ₹349.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/l/a/lady_fish_whole.jpg
104,Large Marine Catfish / Etta Koori / கெளுத்தி, ₹249.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/a/cat_fish_2.jpg
105,Leafy Green Amaranthus / Mulai / முளை கீரை, ₹15.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/g/r/green-amaranthus.jpg
106,Leather Jacket, ₹199.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/l/e/leatherjacket_whole.jpg
107,LETTUCE ICEBERG FRESH-KG / பனிப்பாறை கீரை, ₹50.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/l/e/lettuce_iceberg_2.jpg
108,Long Rayed Silver Biddy / Pranjil / ஊடான், ₹219.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/l/o/long_rayed_silver_biddy.jpg
109,Mackerel / Ayala / Bangda / Aylai / அயலா (10 to 14 Count/kg), ₹159.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/a/mackerel_1_.jpg
110,Mahi Mahi (Small), ₹239.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/a/mahi-mahi_-_small.jpg
111,Mahi Mahi / Pulli Motha / பர்லா, ₹169.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/a/mahi-mahi.jpg
112,Marinated Small Shrimps / Prawns / Kucho Chingdi Meat For Deep Fry (250g), ₹249.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/placeholder/default/notavailable_400x267.jpg
113,Marine Catfish / Etta Koori (Medium), ₹229.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/a/cat_fish_4.jpg
114,Marine Catfish / Etta Kunju / கெளுத்தி (Small), ₹219.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/c/a/cat_fish_small_whole_1.jpg
115,Marine Milk Fish / Poomeen (Medium), ₹249.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/p/o/poomen_large_img_01215d-edit_1_3.jpg
116,Mint - Bunch (1 unit) / புதினா, ₹12.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/i/mint.jpg
117,Mosambi / சாத்துக்குடி, ₹47.50,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/u/musambi_1.jpg
118,Mushroom Button (200g Pack) / காளான், ₹65.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/b/u/button_mushroom_2.jpg
119,Musk Melon Kundan Fresh / முலாம்பழம், ₹20.00,/500g,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/s/w/sweetmelon-iran_1_1_1.jpg
120,Mutton Meat Ball Curry / Mutton Kola Urundai Kolambu - 300g Pack, ₹225.00,/pack,https://static.freshtohome.com/media/catalog/product/cache/8/small_image/200x133/fcd3bd6c3efbd120e0394bcc9203d80f/m/u/mutton-kola-urundai-kolambu.jpg
